CRIMHIST,DISTRICT,MONSEX,NEWCIT,NEWEDUC,NEWRACE,OFFTYPSB,TOTPRISN,AGE
1,41,0,1,1,3,27,57,42
1,16,0,0,3,2,10,63,31
1,31,0,1,5,1,18,70,33
1,39,0,0,5,2,10,192,37
1,70,0,1,1,3,27,46,35
1,41,1,0,1,3,10,144,41
1,39,0,0,5,1,10,180,54
,22,0,,,,35,0,25
1,91,0,0,1,2,29,21,25
0,37,1,0,5,2,18,32,20
1,73,0,0,1,1,13,12,31
1,37,0,0,1,2,13,12,30
1,84,0,0,5,3,28,60,46
0,31,0,0,1,2,13,96,20
1,70,0,0,3,1,29,16,29
1,91,0,0,1,2,10,5,25
1,41,0,1,,3,27,0,27
1,5,0,0,3,2,5,42,25
1,60,0,1,,3,13,0,40
0,84,0,0,3,3,10,0,20
1,70,0,0,1,3,10,27,54
1,12,0,0,3,2,13,110,29
1,83,0,1,3,3,27,0,34
1,41,0,1,,3,27,0,45
1,70,0,1,1,3,27,57,42
1,39,0,0,1,1,10,63,47
1,70,0,1,1,3,27,0,35
1,41,0,0,3,1,27,10,31
1,39,0,0,3,1,10,110,36
1,36,0,0,6,2,18,24,24
1,79,0,0,1,2,13,46,36
0,84,0,0,3,6,10,0,47
1,84,0,0,5,6,4,180,60
0,16,0,1,1,3,2,12,42
1,31,0,0,5,3,18,15,44
0,7,0,1,3,1,27,46,46
0,31,1,1,,2,27,0,38
1,65,0,0,5,3,10,150,36
1,31,0,0,3,2,18,24,22
1,80,0,0,5,6,10,180,34
1,42,0,1,3,3,10,30,49
1,42,0,1,1,3,27,27,48
0,31,0,1,3,3,10,52,54
1,7,0,0,5,1,30,24,69
1,42,0,0,3,3,6,151,51
1,5,0,0,3,2,10,0,41
1,31,0,0,5,1,27,10,23
1,41,0,0,1,3,10,71,25
1,64,1,0,5,2,18,0,47
1,64,0,0,5,1,28,70,61
1,31,0,1,1,2,18,24,48
1,64,0,0,1,2,10,84,35
0,42,0,0,3,3,10,70,24
1,41,0,0,1,3,10,60,29
1,18,0,1,1,3,10,63,40
1,41,0,1,1,3,27,12,48
1,74,0,1,,3,27,0,31
1,41,0,0,3,3,10,390,43
1,4,0,1,1,3,27,12,53
1,74,1,0,5,3,10,24,34
1,74,0,1,3,3,27,24,34
0,74,1,0,1,3,18,0,24
1,1,0,0,3,3,18,24,56
1,18,0,0,1,2,13,55,28
1,74,0,0,1,3,10,27,47
1,31,0,1,3,2,13,144,37
1,60,0,0,5,1,10,46,30
1,79,0,0,3,1,10,0,41
1,84,0,0,3,3,13,264,38
1,1,0,0,3,3,10,60,47
1,5,0,0,3,3,13,90,35
1,42,0,1,1,3,27,33,27
1,60,0,0,3,2,10,170,34
1,60,0,1,1,3,27,18,53
1,60,0,0,3,2,13,41,21
1,41,0,1,1,3,27,30,21
0,36,0,0,1,2,18,23,24
1,65,1,0,1,2,13,0,37
1,36,0,0,3,2,18,22,24
0,31,0,1,3,3,27,0,39
1,4,0,0,3,3,24,97,24
1,74,0,1,3,3,27,9,32
1,31,0,0,3,3,13,84,33
,50,1,0,,1,17,0,27
1,60,0,0,3,2,29,4,38
1,41,0,0,3,3,27,10,46
1,42,0,1,1,3,27,15,30
1,41,0,1,,3,27,0,43
1,6,0,0,1,2,13,46,29
1,60,0,,,,29,3,29
1,79,0,0,5,1,10,0,30
1,74,0,0,5,3,23,51,39
1,25,0,0,3,1,13,100,44
1,41,0,1,,3,27,0,41
1,64,0,0,5,2,28,216,58
1,49,1,0,3,1,10,78,24
1,41,0,0,5,3,27,58,20
1,31,1,0,1,2,32,20,35
1,79,0,1,,3,27,2,36
0,4,0,0,3,1,18,0,59
1,60,0,0,1,1,30,0,34
0,41,0,1,6,3,18,64,29
1,31,0,1,1,3,27,6,24
1,64,0,1,1,3,27,57,35
1,41,0,1,1,3,27,15,60
1,41,0,1,1,3,27,21,27
1,60,1,0,5,2,29,8,46
1,36,0,0,5,2,18,30,28
1,27,0,0,5,2,6,43,36
1,60,0,0,3,1,11,48,42
0,36,1,0,5,2,18,12,25
1,74,0,1,1,3,27,41,54
1,60,1,0,5,1,11,0,41
1,20,0,1,3,2,13,51,34
1,5,0,0,3,2,10,60,27
1,74,0,1,,3,27,37,45
1,73,0,0,3,1,6,120,49
0,84,0,1,1,3,10,3,22
1,49,0,0,3,1,28,51,42
1,36,1,0,3,2,18,18,34
1,70,0,1,1,3,27,0,25
1,42,0,1,,3,27,0,48
1,70,0,1,1,3,27,22,40
1,70,0,0,1,1,10,30,23
1,70,0,1,1,3,27,12,43
1,70,0,1,5,3,27,15,45
0,84,0,1,1,3,27,0,38
1,60,0,0,3,2,21,24,47
1,84,0,1,1,3,27,12,32
1,5,0,0,3,3,10,24,50
1,42,0,0,3,3,10,46,24
0,31,0,0,6,1,18,480,57
1,74,0,1,1,3,10,37,21
1,84,0,0,1,3,10,24,24
0,50,0,0,5,1,28,90,31
1,70,0,1,1,3,27,24,39
1,70,0,1,1,3,27,21,43
1,42,0,0,1,3,10,33,25
1,31,0,0,3,3,13,62,27
1,72,0,1,1,3,27,18,25
1,3,1,1,1,3,10,70,32
1,51,0,0,3,2,13,0,30
1,70,0,1,1,3,27,37,45
1,31,0,0,5,2,18,6,24
1,84,0,1,1,3,10,8,32
1,42,0,0,3,3,10,15,21
1,42,0,1,1,3,27,6,30
1,17,0,0,3,2,10,150,42
1,17,0,0,5,1,13,57,35
1,39,1,0,1,2,10,156,28
,34,0,,,,35,0,33
1,5,0,0,1,2,13,21,21
0,82,1,0,1,3,23,0,25
1,84,0,0,3,3,10,84,34
1,84,0,1,1,3,27,5,38
0,65,1,0,5,2,18,0,42
0,76,1,0,5,1,10,0,65
1,84,0,0,1,3,5,18,19
,34,0,0,,1,18,0,33
1,19,0,1,3,3,27,0,27
1,53,0,0,1,2,10,24,41
1,44,0,0,1,2,10,77,41
1,17,0,1,1,3,18,24,29
1,42,0,1,,3,27,0,26
1,42,0,1,1,3,27,0,38
1,84,1,0,3,1,10,24,26
1,84,0,1,5,3,27,0,23
1,41,0,1,3,3,27,8,23
0,42,1,1,1,3,10,12,49
1,42,0,1,3,3,27,6,33
1,42,0,1,1,3,27,6,44
1,42,1,0,,3,5,0,22
1,62,0,1,3,3,27,10,41
1,22,0,0,,1,12,0,26
1,78,0,0,5,3,18,4,31
1,44,0,1,1,3,10,84,27
1,84,0,1,3,3,27,4,34
1,44,0,1,3,3,10,84,31
0,70,1,0,3,3,10,0,22
1,34,,,,,17,0,56
1,76,1,0,5,2,20,12,25
1,12,0,0,3,2,10,0,59
1,43,0,0,3,2,10,230,45
1,2,0,1,5,3,27,12,25
1,51,0,1,1,3,10,28,49
1,30,0,0,3,2,10,24,37
1,5,0,0,1,2,13,168,42
1,6,0,1,1,3,10,63,33
1,12,1,0,5,2,18,0,62
1,34,0,,,,35,0,27
1,61,0,1,1,3,10,57,37
1,17,0,0,1,2,10,120,41
0,42,1,1,3,3,13,0,42
1,43,0,0,1,2,10,188,30
1,84,0,1,1,3,27,0,24
1,84,0,1,1,3,27,1,27
1,84,0,1,1,3,27,1,27
1,41,0,1,1,3,27,52,41
1,47,1,0,5,3,10,46,36
0,4,0,0,6,3,28,51,27
1,42,0,0,1,3,10,35,20
1,9,0,0,1,2,6,57,28
1,43,0,0,3,2,10,240,30
1,87,0,0,1,1,12,2,36
1,58,0,0,5,2,13,128,27
1,33,0,0,1,2,10,30,35
1,54,0,0,1,3,10,50,43
1,33,1,0,1,1,10,60,26
1,84,0,1,1,3,27,1,24
1,90,0,1,5,2,10,0,30
1,84,1,1,1,3,27,0,20
1,39,1,0,3,1,10,156,26
1,61,0,0,5,1,22,14,61
1,90,0,0,3,3,23,0,36
1,45,0,0,1,1,28,360,28
1,31,0,0,6,3,18,48,57
1,48,0,0,1,3,10,46,36
1,87,0,0,3,2,12,0,35
1,84,0,1,1,3,27,1,20
1,3,0,0,3,2,13,0,24
1,0,1,0,3,1,10,0,35
1,42,0,1,1,3,27,30,43
1,49,0,0,3,1,5,10,29
1,24,0,0,3,2,10,92,34
1,33,0,0,1,2,10,37,39
1,84,0,1,1,3,27,0,38
1,41,1,0,3,3,27,24,23
1,5,0,0,3,1,10,0,34
1,16,1,1,5,2,10,20,32
1,22,0,0,3,2,13,93,39
0,86,0,0,3,1,19,0,59
1,1,0,0,5,2,10,60,34
1,29,0,0,3,2,13,120,35
1,65,0,0,1,1,10,210,43
1,86,0,0,3,2,18,0,19
1,65,0,0,3,2,13,33,31
0,65,1,0,3,1,18,6,41
1,49,1,0,3,1,10,44,32
1,32,0,0,3,2,10,56,27
0,40,0,0,5,3,10,48,24
1,8,0,0,3,2,18,0,41
1,24,0,0,1,2,10,37,30
1,32,0,0,1,1,35,12,56
1,27,0,0,3,2,30,0,50
1,14,0,1,1,3,27,18,29
1,12,0,0,6,3,21,19,50
1,84,0,1,3,3,27,0,34
0,35,1,0,1,1,18,0,49
0,30,0,0,1,3,28,151,21
1,9,0,0,5,2,13,300,23
1,56,0,0,3,1,10,120,35
1,24,0,0,3,2,28,240,34
1,41,0,1,1,3,27,10,22
0,65,0,0,6,1,10,0,26
1,9,0,0,5,3,20,0,24
1,30,0,1,1,3,27,13,38
1,41,1,1,5,3,4,120,54
1,41,0,0,1,2,27,12,42
1,32,1,1,1,3,18,48,29
0,32,1,0,5,2,18,28,54
1,31,0,0,1,3,13,214,32
1,45,0,0,3,2,24,216,22
1,8,0,0,3,3,10,18,53
0,42,0,1,1,3,10,0,26
1,41,0,1,,3,27,0,50
1,96,0,1,,3,18,0,35
1,27,0,0,3,1,20,0,22
1,84,0,1,1,3,27,1,35
1,73,0,0,,2,10,24,30
1,39,0,0,3,3,10,57,30
1,12,0,0,6,1,18,57,52
1,45,1,0,5,1,17,70,53
1,0,0,1,1,2,10,168,34
1,84,0,1,1,3,27,0,30
1,41,0,1,1,3,27,86,32
1,4,0,0,3,3,13,78,36
1,26,0,0,1,2,13,67,35
1,41,0,1,1,3,27,13,38
1,31,1,1,1,3,18,24,31
1,49,0,1,1,3,27,21,38
0,4,0,0,6,1,18,0,40
0,42,1,1,6,1,10,9,34
1,39,0,0,3,1,10,60,29
1,37,0,0,6,1,18,3,38
1,41,0,1,1,3,27,48,44
0,60,0,0,6,1,10,0,51
1,41,0,1,1,3,27,28,47
0,29,0,0,6,1,18,13,40
0,9,0,0,1,1,11,0,34
0,14,0,1,1,3,10,37,33
0,38,0,0,3,1,28,0,26
1,26,0,0,1,2,13,87,28
1,87,0,1,1,3,13,72,44
1,31,1,0,1,3,18,90,44
1,84,0,1,1,3,27,0,20
1,70,0,1,1,3,27,33,36
1,84,0,1,3,3,27,40,30
1,41,0,1,1,3,27,20,59
1,89,0,0,1,3,10,41,28
0,31,0,0,6,1,34,0,66
1,16,0,0,3,2,10,66,32
0,84,0,1,1,3,10,8,39
,39,1,0,,2,18,0,44
1,41,1,0,3,3,27,12,30
1,12,0,0,1,3,10,24,28
1,32,0,0,3,1,10,132,30
0,93,0,0,1,6,13,0,21
1,96,0,0,1,2,13,70,23
0,39,0,0,6,1,30,0,64
1,40,0,0,3,1,10,100,32
1,39,0,0,1,3,10,160,30
1,42,0,0,1,2,10,96,29
1,86,0,0,3,6,13,15,33
1,84,0,1,1,3,27,21,41
1,84,0,1,1,3,27,8,26
1,71,0,0,3,2,24,66,31
,32,0,0,,2,10,46,44
1,29,0,1,3,3,18,36,28
1,41,1,1,1,3,27,24,31
1,8,0,0,1,2,18,18,51
1,5,0,0,6,2,18,205,54
1,42,0,0,1,3,10,6,53
1,89,0,0,3,6,5,16,33
1,84,0,1,1,3,27,0,35
1,32,0,0,3,1,10,61,46
1,41,0,1,,3,27,0,40
1,41,0,1,,3,27,0,25
1,42,0,1,1,3,27,12,32
1,20,1,1,3,3,27,18,32
1,5,0,1,3,2,4,126,26
1,20,0,1,1,3,27,0,34
1,84,0,1,1,3,10,33,52
1,42,0,0,1,3,10,60,33
1,41,0,1,1,3,27,15,50
0,84,0,1,1,3,10,0,31
1,41,0,1,1,3,27,0,44
1,60,0,1,1,3,27,60,37
1,60,1,0,1,3,10,120,33
1,73,0,1,,3,27,24,41
1,41,0,0,1,3,27,10,22
1,41,0,0,1,3,10,151,28
1,1,0,0,6,1,22,12,61
1,31,1,1,3,3,30,33,48
1,74,0,1,,3,27,0,32
1,74,1,0,3,3,10,22,28
1,7,0,0,3,2,17,0,31
0,7,0,1,5,3,23,36,38
1,31,0,1,,3,27,0,30
0,8,0,1,3,3,18,28,30
1,31,0,1,3,2,27,36,45
1,42,0,0,3,3,13,101,27
1,42,0,0,1,3,10,54,38
1,31,0,0,3,2,4,380,29
1,7,0,1,3,3,23,36,74
1,7,0,0,3,1,18,24,53
1,7,0,0,3,2,17,0,42
0,42,1,0,5,3,22,30,60
1,42,0,0,3,3,30,0,33
1,41,0,1,3,3,10,36,23
1,64,0,0,3,1,28,192,51
1,41,0,1,3,3,27,12,26
1,31,0,1,3,1,18,41,37
0,81,0,1,5,3,10,24,26
,44,,1,,1,17,0,28
1,74,0,0,1,3,10,40,36
1,74,0,1,1,3,27,25,53
1,41,0,1,1,3,27,10,53
1,41,0,0,1,3,10,20,19
1,74,0,0,1,3,10,90,52
0,42,0,1,3,3,27,30,23
0,41,0,1,1,3,10,20,19
1,41,0,1,1,3,27,0,39
1,41,0,1,1,3,27,10,37
1,41,0,1,1,3,27,24,31
1,42,1,0,1,3,27,12,44
1,41,0,1,3,3,27,33,28
1,41,0,1,1,3,27,63,47
1,41,0,0,1,3,10,60,37
0,41,0,1,1,3,10,20,20
1,41,0,1,1,3,27,8,26
1,41,0,1,3,3,27,36,25
1,41,0,1,1,3,10,20,39
1,41,0,1,1,3,27,12,58
0,41,0,1,1,3,10,20,19
1,72,0,0,5,1,10,27,27
1,42,0,1,1,3,10,24,29
0,42,1,1,1,3,27,10,35
1,16,0,0,1,2,13,60,37
1,41,0,1,1,3,10,20,29
1,81,1,0,5,3,10,48,57
1,41,0,1,1,3,27,4,22
1,31,0,0,3,2,13,37,26
1,41,0,1,5,3,10,20,22
1,41,0,1,1,3,27,54,34
0,42,0,1,1,3,30,0,45
1,41,0,1,1,3,27,4,28
1,41,0,1,1,3,18,6,30
1,31,0,0,3,2,13,120,42
1,70,0,0,3,1,5,139,42
1,42,0,1,1,3,27,7,36
1,42,0,1,1,3,27,0,38
1,44,0,0,3,1,10,72,32
1,32,0,0,1,2,18,51,50
1,84,0,0,3,3,27,10,41
0,70,0,1,3,3,10,18,19
1,84,0,1,1,3,27,20,41
1,42,0,1,3,3,27,58,31
1,82,1,0,5,1,13,0,55
1,70,0,0,1,3,27,24,53
1,31,0,0,1,2,10,57,25
1,41,0,1,1,3,27,45,46
1,29,0,1,3,2,13,36,36
0,70,1,0,1,3,10,12,27
1,70,0,1,1,3,27,15,45
0,70,0,1,1,3,10,33,46
1,70,0,1,1,3,27,35,40
1,84,0,1,1,3,27,30,36
1,70,0,1,1,3,27,24,29
1,70,0,1,1,3,27,0,39
1,84,0,1,1,3,27,22,32
1,32,0,0,1,3,10,68,25
1,1,0,0,1,2,10,96,48
0,4,0,0,6,3,35,18,32
1,31,1,0,5,3,13,38,37
1,84,0,1,1,3,10,12,42
1,29,0,0,3,3,13,0,31
1,70,0,1,1,3,27,15,24
0,84,1,1,5,3,10,24,33
1,70,0,1,1,3,27,4,48
1,47,0,0,3,2,13,24,28
1,70,0,1,1,3,27,0,24
1,84,0,1,1,3,27,0,35
1,53,0,0,3,2,10,120,26
1,84,0,1,1,3,27,6,41
1,84,0,0,1,3,10,36,27
,39,0,0,,2,18,0,50
1,16,0,0,6,6,23,4,41
1,9,0,1,6,1,10,0,28
1,9,0,1,3,3,18,10,41
,39,0,0,,1,18,0,58
1,39,0,0,5,2,10,34,34
1,39,0,0,3,2,13,51,21
1,16,0,1,1,3,13,12,32
0,42,1,1,,3,18,0,23
1,39,0,0,1,2,13,84,30
1,78,0,0,5,1,23,33,40
1,16,0,0,3,2,13,48,27
1,45,0,0,5,2,18,40,40
1,26,0,0,3,2,24,88,24
1,84,0,1,1,3,27,15,42
1,19,0,0,3,2,13,46,27
1,16,0,0,1,3,10,48,42
1,34,0,0,3,1,13,210,71
1,29,0,0,3,1,18,144,66
1,45,0,0,5,2,13,0,51
1,42,0,1,1,3,27,46,37
1,84,0,1,1,3,27,14,36
1,1,0,0,3,2,13,48,37
1,29,0,0,5,3,10,0,29
1,29,0,0,6,1,18,36,59
1,84,0,1,1,3,27,1,24
1,84,0,1,1,3,27,0,20
1,16,0,0,1,2,18,27,24
0,44,0,0,6,1,18,0,65
1,84,0,1,3,3,10,36,21
0,84,0,1,1,3,10,0,25
1,31,0,0,1,3,13,80,30
1,19,0,0,5,1,10,292,31
1,19,0,0,5,1,18,63,27
1,70,0,1,1,3,10,30,38
1,29,0,0,5,1,28,60,42
,42,0,1,,3,12,0,24
1,19,0,0,3,2,18,51,43
1,1,0,0,3,2,10,30,26
1,41,0,1,1,3,27,36,26
1,84,0,1,1,3,27,0,37
1,42,0,1,1,3,27,0,36
1,53,0,0,3,2,13,60,29
1,84,0,0,5,1,5,0,24
0,42,0,1,5,3,10,12,33
1,71,0,0,3,2,24,54,30
1,42,0,1,1,3,27,57,34
1,42,1,1,1,3,27,12,42
1,84,0,0,3,3,10,24,22
1,42,0,1,1,3,27,10,44
1,41,0,1,1,3,27,23,38
1,84,0,0,1,3,10,54,23
0,42,0,1,3,3,10,8,22
1,42,0,1,1,3,27,4,42
1,41,1,1,1,3,27,0,36
1,30,0,0,3,1,13,37,53
1,40,0,0,3,3,10,86,34
1,42,0,1,1,3,27,10,67
1,42,0,0,3,3,10,121,44
1,84,0,1,1,3,27,24,33
1,17,0,0,1,1,13,80,35
1,42,0,0,3,3,10,151,26
1,84,0,1,5,3,13,72,28
1,17,0,0,1,2,13,92,27
1,41,1,1,1,3,4,60,64
1,41,0,1,1,3,27,33,52
1,84,0,1,1,3,27,12,43
0,88,0,0,5,1,18,24,48
1,74,0,1,1,3,27,36,33
0,7,0,0,6,2,18,0,49
0,7,0,0,1,6,22,18,48
1,7,0,1,5,3,10,120,54
0,52,0,0,6,1,18,12,39
1,42,0,0,1,3,13,33,45
1,80,0,1,1,3,27,15,36
0,45,0,0,3,1,18,24,68
1,42,0,1,,3,27,0,32
1,42,1,1,1,3,10,41,33
1,42,0,1,,3,27,0,28
1,74,0,1,,3,27,2,31
1,81,0,0,3,1,28,144,44
1,31,0,0,,2,5,0,52
1,42,0,1,1,3,10,36,34
1,32,0,0,5,2,18,96,43
0,42,1,0,5,1,22,0,64
1,42,0,0,3,3,10,57,38
1,84,0,0,5,3,18,0,47
,22,0,0,,2,5,0,22
0,8,0,0,3,3,28,0,35
1,7,0,0,3,1,10,0,42
0,8,0,0,3,3,10,36,37
1,84,0,0,3,3,29,8,28
0,8,1,0,6,6,18,0,51
1,8,0,0,3,2,10,0,59
1,41,0,1,1,3,27,5,41
1,8,0,0,3,2,10,0,40
1,23,0,0,3,1,35,180,28
0,8,0,0,6,1,18,0,55
1,81,0,0,3,2,28,96,20
0,7,0,0,3,2,17,0,27
1,8,0,0,5,3,13,0,36
0,8,0,0,6,1,18,3,59
1,41,0,0,5,3,10,30,34
0,32,0,1,1,3,10,92,33
1,16,0,0,5,2,18,54,26
1,8,1,0,3,3,10,0,45
1,32,0,1,1,3,27,35,47
1,32,1,0,1,3,10,33,31
1,74,1,0,3,3,10,66,42
1,52,0,0,5,2,18,2,27
1,32,0,0,1,2,13,85,36
0,8,0,1,1,3,1,96,32
1,31,0,0,5,3,13,24,42
1,19,0,0,6,6,22,0,63
1,52,0,1,5,3,27,26,32
1,74,0,1,1,3,27,0,35
1,8,0,0,1,2,13,120,31
0,40,0,0,3,1,28,124,55
1,18,0,0,3,1,10,65,43
1,8,0,0,1,3,13,12,57
0,8,1,0,5,3,18,0,38
0,7,0,1,6,2,18,120,44
1,8,0,1,3,3,10,48,57
1,19,0,0,3,2,4,120,28
1,5,0,0,3,3,10,12,25
1,32,0,0,3,2,13,68,29
1,41,0,0,3,3,10,36,28
0,7,0,1,3,2,17,0,31
1,19,0,1,1,3,10,46,22
1,41,0,1,1,3,27,48,38
0,16,0,0,5,1,18,5,47
1,41,0,1,1,3,10,27,29
1,41,0,1,1,3,27,5,49
0,41,0,1,1,3,10,12,19
,16,0,0,,2,17,0,23
1,19,0,1,1,3,10,36,38
0,13,0,0,1,3,10,0,49
1,41,0,1,1,3,10,20,29
1,7,0,0,1,6,10,12,35
1,31,0,1,5,2,18,12,27
1,19,0,1,1,3,18,24,35
1,41,0,1,1,3,27,8,32
,17,1,0,,1,35,0,32
1,19,0,1,5,3,27,12,47
1,41,1,1,1,3,27,0,46
1,42,0,1,3,3,10,46,48
1,32,0,0,5,2,18,30,45
1,19,0,0,5,3,18,60,42
1,74,0,0,1,3,10,0,19
1,19,0,0,3,2,10,120,38
1,19,0,0,1,2,13,18,21
1,41,1,0,5,3,27,5,25
1,74,0,1,1,3,27,24,47
1,19,0,1,,3,27,30,37
1,41,0,0,1,1,13,180,37
1,74,0,0,3,3,27,12,64
1,74,0,1,,3,27,0,37
1,72,1,0,3,3,18,60,34
,74,0,1,,3,27,6,27
1,74,0,0,3,3,10,63,41
1,48,1,0,3,2,18,60,28
1,41,0,1,1,3,27,18,36
1,88,0,1,1,3,13,120,24
1,41,0,1,1,3,27,16,40
1,41,0,0,3,3,10,46,50
0,47,0,0,3,1,28,97,40
1,41,1,0,1,3,6,45,49
1,5,1,0,3,2,18,0,36
1,19,0,0,3,2,13,188,35
1,41,0,1,1,3,27,24,53
0,79,1,0,5,1,35,0,67
1,41,0,1,1,3,27,46,26
1,41,0,1,1,3,27,46,40
1,43,0,0,1,2,1,9996,34
1,84,0,1,1,3,27,33,44
1,18,0,0,3,2,13,60,22
1,41,0,1,1,3,10,30,25
1,66,0,0,3,1,13,137,61
1,96,0,0,3,2,13,55,39
1,40,1,0,3,1,24,57,55
1,79,0,1,1,3,10,108,28
1,41,0,1,3,3,27,36,47
1,42,0,1,1,3,27,5,30
1,41,0,1,,3,27,0,29
1,41,0,0,3,3,10,12,22
1,88,0,0,3,1,18,26,40
1,41,0,0,1,3,5,180,23
1,41,0,0,5,3,27,3,24
1,52,0,0,1,3,10,135,27
1,52,1,0,3,3,18,0,42
1,41,0,1,1,3,27,20,45
1,40,0,0,3,3,10,102,33
1,18,1,0,1,1,10,37,31
1,41,0,0,3,3,4,180,33
1,41,0,1,5,3,27,4,48
1,42,0,1,,3,27,0,28
1,84,0,0,5,2,10,60,50
1,15,0,0,1,2,18,18,30
1,41,0,1,1,3,27,16,34
1,18,0,0,5,2,10,0,29
1,91,0,0,3,2,29,1,30
1,41,0,0,3,1,10,55,49
0,27,1,1,1,3,10,108,45
0,25,1,0,3,1,18,0,64
1,15,0,0,3,2,18,14,22
1,56,0,0,3,1,18,72,49
1,4,0,0,5,3,10,63,42
1,13,1,0,5,1,10,0,24
1,19,0,0,1,2,13,37,27
1,41,0,1,1,3,27,30,62
1,19,0,0,6,1,23,108,40
1,33,,,,,35,0,29
1,27,0,0,5,2,29,9,34
1,18,1,0,6,1,10,33,37
1,81,0,0,1,1,13,66,40
1,79,0,0,3,1,10,176,29
1,79,0,1,,3,27,6,40
1,42,0,1,,3,27,0,28
1,19,0,0,3,2,10,24,27
1,90,0,0,6,2,23,21,43
1,42,0,1,1,3,27,10,33
1,42,0,1,1,3,27,57,53
1,42,0,1,1,3,27,57,46
1,42,0,1,3,3,24,90,42
1,13,0,0,3,2,13,248,33
0,27,1,0,5,2,19,0,46
1,42,0,1,1,3,27,12,40
1,19,0,0,1,2,10,12,33
1,42,1,0,3,3,24,12,36
1,19,0,0,1,2,10,52,37
1,19,0,0,3,2,10,24,21
1,19,0,0,3,2,13,92,26
0,90,0,0,6,2,18,0,54
1,15,1,0,1,2,18,15,21
1,18,0,0,3,2,10,180,35
1,90,0,0,5,2,10,60,52
1,19,0,0,1,2,10,0,27
1,42,0,1,1,3,27,13,41
1,42,0,1,1,3,27,10,33
1,42,0,1,1,3,27,12,41
1,41,1,0,3,3,4,60,54
1,42,0,1,1,3,27,21,60
1,19,0,0,1,2,10,33,23
1,19,0,0,1,2,10,96,30
1,19,0,0,3,2,10,16,26
1,70,0,1,1,3,10,13,27
1,32,0,1,1,3,10,240,38
1,42,1,1,1,3,30,0,45
1,88,0,1,1,3,27,18,54
1,66,0,0,5,2,10,98,38
1,52,0,0,1,3,6,98,38
1,41,0,1,1,3,27,15,19
1,70,0,1,5,3,27,24,43
1,73,0,0,5,2,18,12,59
1,84,0,0,3,3,10,0,23
1,70,0,0,1,3,13,57,29
1,84,0,0,1,3,27,8,20
1,33,0,0,1,1,10,105,44
1,33,1,0,3,1,10,57,48
1,48,0,1,3,3,27,24,42
1,66,0,0,3,2,10,100,39
1,84,0,1,1,3,10,0,23
0,70,0,1,5,3,10,110,30
1,70,0,1,1,3,27,24,47
1,39,0,0,3,1,10,151,36
1,66,0,0,,2,13,51,23
1,83,0,0,3,1,13,18,37
1,79,1,0,3,2,35,0,24
1,41,0,1,1,3,27,8,28
1,49,0,0,3,2,13,81,39
1,81,1,1,1,3,27,12,54
1,70,0,1,1,3,27,24,42
1,74,0,0,1,3,10,84,28
1,1,0,0,5,2,10,60,42
1,70,0,1,1,3,27,5,53
1,70,1,0,5,6,10,18,32
1,88,0,0,3,1,4,144,51
1,70,0,1,1,3,27,30,35
1,88,0,1,3,3,27,0,31
1,88,0,1,1,3,27,12,35
0,84,0,1,3,3,10,8,20
1,88,1,0,1,1,10,36,29
1,84,0,1,1,3,27,1,22
1,23,0,0,3,2,10,135,38
1,13,0,0,5,2,18,37,24
1,47,0,0,3,3,10,35,23
1,84,0,1,1,3,27,1,35
1,84,0,1,3,3,10,48,30
1,42,0,1,1,3,10,12,19
1,81,0,1,1,3,10,36,21
1,84,0,1,1,3,27,8,33
1,32,0,0,3,1,10,92,47
1,84,0,1,1,3,27,0,37
0,19,1,0,6,1,18,18,38
1,44,1,0,3,2,10,33,37
1,41,0,0,5,3,27,24,34
1,41,1,0,1,3,27,0,36
1,84,0,1,3,3,27,12,35
0,41,0,0,5,3,27,30,23
1,41,0,1,1,3,27,18,29
1,66,0,1,1,3,10,70,31
1,41,0,1,1,3,27,24,33
1,66,0,0,1,1,13,44,34
0,13,1,0,5,2,35,0,39
1,66,0,0,1,1,6,97,45
1,29,0,0,1,2,13,66,36
1,66,0,0,5,1,13,0,80
1,19,0,0,3,2,10,60,30
1,66,0,0,3,2,10,65,34
1,4,0,0,3,3,13,0,25
1,70,1,1,3,3,27,24,49
1,41,0,0,1,3,27,33,48
1,70,0,1,1,3,27,12,25
1,44,0,0,3,2,10,168,34
1,71,0,0,6,1,28,18,67
1,70,0,1,1,3,27,33,41
0,40,1,1,1,3,10,74,21
1,23,1,0,3,2,18,0,40
1,84,0,1,1,3,27,1,31
1,73,0,0,1,1,10,0,48
1,41,0,1,1,3,27,46,39
0,42,1,0,3,3,10,0,20
1,42,0,1,3,3,27,46,35
1,64,0,0,3,2,10,120,24
1,4,0,0,1,3,13,18,34
1,41,0,1,3,3,27,36,49
1,27,0,0,1,1,13,30,36
1,47,0,0,5,1,10,0,48
1,84,0,0,3,3,10,0,30
0,1,0,0,3,1,17,0,47
1,41,0,1,1,3,27,30,48
0,42,0,1,1,3,10,0,35
1,41,0,1,1,3,27,4,47
1,32,0,0,5,2,13,70,40
1,70,0,1,1,3,10,24,36
1,41,0,0,5,3,28,180,43
1,42,0,0,3,3,24,110,46
0,30,0,0,5,2,17,0,54
1,67,0,0,3,6,10,12,38
1,84,1,0,1,1,10,12,26
1,27,1,0,3,2,18,70,52
0,44,1,0,5,3,35,216,22
1,66,0,0,3,2,13,360,52
