POOFFICE,TOTPRISN,TIMSERVM,TIMSERVD,TOTDAYS,SENTIMP,MONRACE,MONSEX,NEWEDUC,NEWRACE,OFFTYPSB,NEWCIT,AGE,CITIZEN,CITWHERE,CRIMHIST,DISTRICT,HISPORIG
2,97,0,0,0,1,1,0,5,1,28,0,31,1,211,1,25,1
4,16,0,0,0,1,2,0,3,2,29,0,29,1,211,1,22,1
4,90,0,0,0,1,1,0,5,1,22,0,47,1,211,1,85,1
2,60,0,0,0,1,1,0,1,3,10,0,23,1,211,1,72,2
3,6,0,0,0,1,2,0,1,3,27,1,28,3,30,0,4,2
1,16,0,0,0,1,1,0,1,3,27,1,37,3,49,1,41,2
2,0,0,0,0,0,2,1,1,2,12,0,22,1,211,1,22,1
0,41,0,0,0,1,2,0,5,2,24,0,21,1,211,1,31,1
2,0,0,0,0,4,1,1,1,1,35,0,64,1,211,1,22,0
3,0,0,0,0,4,1,1,1,1,35,0,62,1,211,1,20,1
5,30,0,0,0,1,1,0,3,3,10,0,50,1,211,1,41,2
2,0,0,0,0,3,2,1,5,2,22,0,42,1,211,1,13,1
5,48,0,0,0,1,1,0,1,3,10,1,55,2,49,1,41,2
5,30,0,0,0,1,2,0,3,2,13,0,23,1,211,1,43,1
2,36,0,0,0,1,2,0,3,2,13,0,34,1,211,1,20,1
1,16,0,0,0,1,2,0,1,2,10,0,53,1,211,1,90,1
8,96,0,0,0,1,2,0,1,3,10,1,45,5,28,0,30,2
2,51,0,0,0,1,1,0,1,3,27,1,25,3,49,1,70,2
2,12,0,0,0,1,2,0,3,2,27,0,55,1,211,1,13,1
2,0,23,21,0,1,1,0,3,3,10,0,33,1,211,1,57,2
1,87,0,0,0,1,1,0,3,3,10,0,36,1,211,1,72,2
6,110,0,0,0,1,1,0,5,3,28,0,33,1,211,1,83,2
5,24,0,0,0,1,1,0,1,3,10,1,27,3,49,0,41,2
2,42,0,0,0,1,1,0,1,3,27,1,28,3,159,1,70,2
4,60,0,0,0,1,2,0,1,2,13,0,23,1,211,1,66,0
8,0,0,0,0,4,1,0,6,1,34,0,51,1,211,1,30,1
4,12,0,0,0,1,1,0,1,3,27,1,50,3,49,1,70,2
3,0,0,0,0,4,1,0,3,1,31,0,30,1,211,0,82,1
2,30,0,0,0,1,1,0,1,3,27,1,33,3,49,1,70,2
4,30,0,0,0,1,1,0,1,1,13,0,35,1,211,1,66,1
2,120,0,0,0,1,1,0,1,3,10,1,32,3,49,1,70,2
4,12,0,0,0,1,1,0,1,3,27,1,48,3,49,1,70,2
2,12,0,0,1,1,1,0,1,3,27,1,41,3,49,1,70,2
4,8,0,0,0,1,1,0,1,3,10,1,24,3,49,0,70,2
4,16,0,0,0,1,1,0,1,3,27,1,31,3,49,1,70,2
8,36,0,0,0,1,1,0,1,3,10,1,31,3,49,1,30,2
1,0,16,6,0,1,1,0,5,1,10,0,41,1,211,1,8,1
4,13,0,0,1,1,1,0,1,3,10,1,19,3,49,1,70,2
4,24,0,0,0,1,1,0,1,3,27,1,23,3,49,1,70,2
1,0,997,997,0,1,1,0,3,1,10,1,34,4,25,0,7,1
5,78,0,0,0,1,1,0,1,3,10,1,54,3,49,1,41,2
4,14,0,0,0,1,1,0,3,1,17,0,47,1,211,1,39,1
1,1,0,0,6,1,1,0,1,3,27,1,41,3,32,1,84,2
2,46,0,0,0,1,2,0,3,2,13,0,43,1,211,1,26,1
1,2,0,0,14,1,1,0,3,3,27,1,31,3,49,1,84,2
6,37,0,0,0,1,1,0,1,3,20,1,31,2,49,1,40,2
4,12,0,0,0,1,1,0,3,3,27,1,27,3,49,1,40,2
3,50,0,0,0,1,2,0,1,2,13,0,28,1,211,1,71,1
3,240,0,0,0,1,1,0,5,1,24,0,42,1,211,1,37,1
1,132,0,0,0,1,2,0,3,2,10,0,43,1,211,1,16,1
6,0,0,0,0,4,1,0,6,1,18,0,54,1,211,1,36,1
3,105,0,0,0,1,2,0,1,2,13,0,36,1,211,1,31,1
8,0,7,21,0,1,1,0,5,3,27,1,54,3,49,1,41,2
6,46,0,0,0,1,1,0,1,3,11,1,28,3,49,1,40,2
1,1,0,0,10,1,1,0,1,3,27,1,32,3,49,1,84,2
5,40,0,0,0,1,1,0,1,3,10,1,68,2,49,0,41,2
1,37,0,0,0,1,1,0,6,1,18,0,33,1,211,0,8,1
5,21,0,0,0,1,1,0,1,3,27,1,25,3,49,1,41,2
1,24,0,0,0,1,2,1,6,2,22,0,70,1,211,0,52,1
2,120,0,0,0,1,1,0,3,3,13,0,30,1,211,1,88,2
6,33,0,0,0,1,1,0,5,1,18,0,72,1,211,1,40,1
4,56,1,0,0,1,1,0,1,3,27,1,27,3,49,1,41,2
4,37,0,0,0,1,1,0,1,1,13,0,28,1,211,1,40,1
2,26,0,0,0,1,1,0,1,3,27,1,46,3,49,1,41,2
2,12,0,0,0,1,1,0,1,3,27,1,30,3,49,1,41,2
5,60,0,0,0,1,1,0,1,3,10,0,32,1,211,1,41,2
1,5,0,0,5,1,1,0,1,3,27,1,28,3,49,1,41,2
2,24,0,0,0,1,1,0,1,3,27,1,41,3,49,1,88,2
1,13,0,0,0,1,1,0,1,3,27,1,33,3,49,1,41,2
5,12,0,0,1,1,1,0,3,3,27,1,21,3,49,1,41,2
1,0,0,0,0,4,1,0,6,1,11,0,44,1,211,0,47,1
1,160,0,0,0,1,2,0,3,2,10,0,34,1,211,1,47,1
2,8,0,0,0,1,1,0,1,3,27,1,41,3,49,1,41,2
1,18,0,0,0,1,1,1,1,3,27,0,31,1,211,1,41,2
1,26,0,0,0,1,1,1,5,3,10,0,30,1,211,1,47,2
2,6,0,0,0,1,1,0,1,3,27,1,40,2,49,1,41,2
2,6,0,0,0,1,1,0,1,3,27,1,46,3,49,1,41,2
2,0,4,24,0,1,1,0,5,3,27,1,26,3,49,1,41,2
3,120,0,0,0,1,4,0,1,6,10,0,28,1,211,1,74,1
3,120,0,0,0,1,1,0,1,3,10,0,45,1,211,1,74,2
3,24,0,0,0,2,1,0,3,1,28,0,34,1,211,0,74,1
4,96,0,0,0,1,1,0,5,1,10,0,38,1,211,1,65,1
1,84,0,0,0,1,1,0,3,1,13,0,35,1,211,1,47,1
1,0,0,0,18,1,1,0,1,3,27,1,26,3,49,1,84,2
1,1,0,0,8,1,1,0,1,3,27,1,29,3,49,1,84,2
4,0,997,997,0,1,1,0,1,3,27,1,26,3,49,1,41,2
1,15,0,0,0,1,1,0,1,3,10,0,48,1,211,1,82,2
2,26,0,0,0,1,1,0,1,3,27,1,33,3,49,1,41,2
2,18,0,0,0,1,1,0,3,3,30,0,37,1,211,1,10,2
2,0,1,30,0,1,1,0,3,3,18,1,27,4,25,0,10,2
1,5,0,0,0,1,1,0,1,3,27,1,37,3,49,1,84,2
3,27,0,0,0,1,1,0,1,3,10,1,38,3,49,0,74,2
1,0,0,29,0,1,1,0,1,3,27,1,24,3,49,1,84,2
6,0,0,0,0,4,1,0,5,1,17,0,49,1,211,0,40,1
2,18,0,0,0,1,1,0,1,3,27,1,35,3,49,1,72,2
2,2,0,0,0,1,1,0,1,3,27,1,28,3,49,1,84,2
4,12,0,0,1,1,1,0,1,3,27,1,39,3,40,1,41,2
0,108,0,0,0,1,2,0,3,2,6,0,21,1,211,1,40,1
3,87,0,0,0,1,1,1,1,3,10,1,33,3,49,1,74,2
3,24,0,0,0,1,2,0,3,2,13,0,50,1,211,1,44,1
2,6,0,0,0,2,1,0,3,3,27,0,24,1,211,1,41,2
2,188,0,0,0,1,1,0,1,3,10,0,34,1,49,0,72,2
1,9996,0,0,0,1,1,0,1,1,3,0,32,1,211,1,72,1
1,0,0,23,0,1,1,0,1,3,27,1,37,3,40,0,31,2
6,12,0,0,1,1,1,0,3,1,26,0,57,1,211,0,36,1
1,0,5,0,0,1,1,0,6,3,27,1,29,4,211,1,41,2
1,7,0,0,0,1,1,0,1,3,27,1,22,3,49,1,41,2
4,12,0,0,1,1,1,0,1,3,27,1,33,3,40,1,41,2
5,60,0,0,0,1,1,0,3,3,10,0,27,1,211,1,41,2
1,27,0,0,0,1,1,0,1,3,27,1,50,3,49,1,41,2
1,60,0,0,0,1,1,0,1,3,27,1,35,3,49,1,41,2
1,4,0,0,17,1,1,0,1,3,27,1,33,3,49,1,41,2
1,5,0,0,9,1,1,0,1,3,27,1,31,3,37,1,41,2
3,51,0,0,0,1,2,0,3,2,13,0,27,1,211,1,95,1
1,41,0,0,0,1,1,1,1,3,27,1,50,3,37,1,41,2
1,300,0,0,0,1,1,0,3,1,28,0,35,1,211,1,56,1
4,80,0,0,0,1,1,0,3,1,28,0,51,1,211,0,40,1
1,8,0,0,0,1,1,0,1,3,27,1,46,3,49,1,41,2
1,0,0,0,0,3,1,0,3,1,18,0,38,1,211,0,56,1
1,13,0,0,0,1,1,0,3,3,17,0,32,1,211,1,52,2
4,8,0,0,0,1,2,0,1,2,29,0,34,1,211,1,34,1
4,15,0,0,0,1,1,0,1,3,27,1,32,3,49,1,41,2
3,18,0,0,0,1,1,0,1,3,27,0,63,1,211,1,74,2
3,0,997,997,0,1,1,0,3,3,18,1,38,3,49,1,42,2
3,0,0,0,0,4,1,0,1,3,27,0,31,1,211,1,74,2
1,4,0,0,26,1,1,0,1,3,27,1,34,3,37,1,41,2
3,2,0,0,0,1,1,0,3,3,27,1,28,3,74,1,74,2
3,0,0,0,0,4,1,1,3,3,12,0,19,1,211,0,42,2
3,24,0,0,0,1,1,0,1,3,10,1,41,2,49,0,74,2
4,30,0,0,0,1,2,0,3,2,6,0,23,1,211,1,41,1
1,13,0,0,0,1,1,0,1,3,27,1,46,3,49,1,41,2
3,27,0,0,0,1,1,0,1,3,27,1,53,3,49,1,74,2
3,24,0,0,0,1,2,0,1,3,23,0,28,1,211,1,5,2
1,78,0,0,0,1,2,0,1,2,13,0,25,1,211,1,16,1
2,60,0,0,0,1,1,0,1,3,10,0,48,1,211,1,45,2
0,100,0,0,0,1,1,0,1,3,28,1,44,2,32,0,40,2
1,50,0,0,0,1,1,0,5,1,10,0,43,1,211,1,16,1
8,27,0,0,0,1,1,0,1,3,27,1,34,3,32,1,41,2
3,41,0,0,0,1,1,1,6,1,18,0,47,1,211,0,74,1
8,24,0,0,0,1,1,0,1,3,13,1,31,3,49,1,41,2
8,16,0,0,0,1,1,0,1,3,27,1,29,3,49,1,41,2
3,24,0,0,0,1,1,0,1,3,10,0,39,1,211,1,74,2
8,12,0,0,1,1,1,0,1,3,27,1,44,3,49,1,41,2
1,216,0,0,0,1,2,0,3,2,24,0,47,1,211,1,16,1
1,151,0,0,0,1,1,0,3,3,10,0,31,1,211,1,8,2
3,180,0,0,0,1,1,0,6,3,10,0,37,1,211,0,4,2
1,0,997,997,0,1,2,1,3,2,10,0,49,1,211,1,8,1
8,18,0,0,0,1,1,0,3,3,27,1,44,3,32,1,41,2
5,0,997,997,0,1,1,0,1,3,5,1,29,3,40,1,45,2
2,0,0,0,1,2,1,1,5,3,18,0,34,1,211,0,72,2
0,0,0,16,0,1,1,1,6,3,18,1,30,3,49,0,42,2
1,173,0,0,0,1,2,0,3,3,10,0,44,1,211,1,8,2
1,6,0,0,0,2,1,0,6,1,18,0,35,1,211,0,8,1
1,12,0,0,1,1,2,1,1,2,10,0,39,1,211,0,9,1
1,12,0,0,1,1,2,1,5,2,19,0,40,1,211,1,52,1
3,360,0,0,0,1,1,0,1,1,28,0,32,1,211,1,29,1
3,0,0,0,0,0,8,0,1,3,12,0,22,1,211,1,44,1
6,0,0,0,0,4,2,1,6,2,22,0,37,1,211,1,79,1
4,24,0,0,0,1,1,0,1,3,27,1,64,3,49,1,41,2
3,6,0,0,0,1,1,0,5,3,27,1,39,3,49,1,74,2
2,78,0,0,0,1,1,0,3,3,18,0,36,1,211,0,72,2
5,174,0,0,0,1,2,0,3,2,4,0,30,1,211,1,45,1
3,48,0,0,0,1,1,1,3,3,10,0,21,1,211,0,74,2
3,82,0,0,0,1,2,0,3,2,13,0,24,1,211,1,38,1
3,120,0,0,0,1,1,0,5,1,4,0,38,1,211,1,14,1
1,87,0,0,0,1,2,0,5,2,10,0,33,1,211,1,8,1
1,57,0,0,0,1,1,0,1,3,13,0,33,1,211,1,8,2
7,80,0,0,0,1,2,0,1,2,10,0,43,1,211,1,33,1
3,0,0,0,0,4,1,1,5,3,18,0,42,1,211,0,4,2
2,0,0,0,0,3,2,1,1,2,10,0,67,1,211,0,51,1
3,12,0,0,1,2,1,0,1,3,27,0,22,1,211,1,74,2
5,77,0,0,0,1,1,0,1,3,13,0,30,1,211,1,42,2
1,12,0,0,1,2,1,1,3,1,18,0,55,1,211,1,42,1
2,0,5,5,0,1,2,1,3,2,10,0,31,1,211,1,51,1
3,24,0,0,0,1,1,0,3,3,16,0,42,1,211,1,4,2
1,21,0,0,0,1,1,0,1,3,27,1,42,3,49,1,42,2
2,1,0,0,0,1,7,0,1,6,18,0,48,1,211,0,34,1
3,0,13,22,0,1,2,0,6,2,18,1,37,2,51,0,12,1
4,0,6,25,0,1,1,0,1,3,10,1,43,3,49,1,64,2
2,27,0,0,0,1,2,0,3,2,18,0,40,1,211,1,15,1
1,0,13,26,0,2,1,0,5,1,18,0,38,1,211,1,56,1
5,30,0,0,0,1,1,0,5,1,35,0,34,1,211,1,42,1
4,15,0,0,0,1,1,0,1,3,10,1,59,3,49,0,70,2
2,21,0,0,0,1,3,0,1,3,30,0,26,1,211,1,70,2
4,0,10,19,0,1,1,0,1,3,27,1,18,3,49,1,70,2
4,188,0,0,0,1,2,0,1,2,6,0,22,1,211,1,64,1
1,6,0,0,0,1,1,0,1,3,27,1,35,3,49,1,84,2
1,1,0,0,8,1,1,0,3,3,27,1,38,3,68,1,84,2
6,0,2,27,0,1,1,0,3,3,27,1,55,3,49,1,42,2
2,24,0,0,0,1,1,0,5,1,10,0,72,1,211,1,15,1
3,48,0,0,0,1,1,0,1,3,10,0,51,1,211,1,39,2
3,70,0,0,0,1,1,0,1,3,10,1,40,3,49,1,39,2
6,0,0,127,0,1,8,0,1,3,27,1,31,3,49,1,42,2
3,0,0,0,0,3,2,1,1,2,35,0,20,1,211,1,39,1
3,87,0,0,0,1,1,0,1,3,10,1,46,2,49,1,39,2
5,30,0,0,0,1,1,0,1,3,27,0,24,1,211,1,41,2
3,36,0,0,0,1,2,0,3,2,10,0,34,1,211,1,39,1
1,168,0,0,0,1,1,0,5,1,4,0,30,1,211,0,75,1
2,0,3,26,0,1,1,0,1,3,27,1,22,3,49,1,70,2
2,0,0,0,0,3,1,0,1,1,13,0,24,1,211,1,48,1
3,40,0,0,0,1,2,0,3,2,10,0,36,1,211,1,39,1
1,10,0,0,0,1,1,0,1,3,27,1,35,3,49,1,41,2
6,24,0,0,0,1,1,0,1,3,27,1,43,3,49,1,42,2
1,12,0,0,1,1,1,0,1,3,27,0,19,1,211,1,41,2
2,0,0,0,0,4,1,1,1,1,35,0,29,1,211,1,22,1
2,100,0,0,0,1,1,0,6,1,28,0,49,1,211,1,15,1
2,480,0,0,0,1,2,0,3,2,13,0,33,1,211,1,22,1
2,27,0,0,0,1,1,0,3,3,18,0,39,1,211,1,73,2
7,0,0,0,0,4,8,0,1,3,27,1,24,3,49,1,42,0
3,0,2,9,0,1,1,0,3,3,27,1,22,3,49,1,42,2
2,15,0,0,0,1,2,0,1,2,13,0,25,1,211,1,26,1
8,210,0,0,0,1,1,0,6,1,4,0,40,1,211,1,30,1
2,37,0,0,0,1,1,0,1,3,27,1,32,3,49,1,70,2
2,0,997,997,0,1,1,0,5,3,10,0,21,1,211,1,70,2
3,0,2,4,0,1,1,0,1,3,27,1,21,3,49,1,42,2
2,0,0,0,4,1,1,0,1,1,35,0,20,1,211,0,22,1
4,78,0,0,0,1,1,0,5,1,18,0,59,1,211,1,66,0
3,0,997,997,0,1,1,0,1,3,27,1,38,3,49,1,42,2
1,12,0,0,1,1,1,0,6,1,23,0,37,1,211,1,42,1
2,12,0,0,1,1,1,0,3,1,10,0,21,1,211,1,13,1
8,21,0,0,0,1,1,0,1,3,27,1,45,3,32,1,41,2
2,12,0,0,1,1,1,0,6,1,18,0,51,1,211,0,13,1
4,27,0,0,0,1,2,0,3,2,10,0,50,1,211,1,85,1
1,144,0,0,0,1,2,0,3,2,6,0,34,1,211,1,42,1
2,8,0,0,0,1,1,0,1,3,27,1,38,3,49,1,70,2
3,0,2,8,0,1,1,0,6,3,27,1,28,3,49,1,42,2
3,0,2,9,0,1,1,0,3,3,27,1,40,3,49,1,42,2
3,0,2,0,0,1,1,1,3,3,27,1,54,3,37,1,42,2
2,12,0,0,0,1,1,0,1,3,27,1,62,3,49,1,70,2
2,204,0,0,0,1,2,0,3,2,13,0,33,1,211,1,57,1
3,15,0,0,0,1,1,0,1,3,18,0,26,1,211,1,14,2
2,120,0,0,0,1,2,0,3,2,10,0,27,1,211,1,22,1
3,24,0,0,0,1,2,0,1,3,18,0,26,1,211,1,14,2
3,0,0,0,0,4,8,0,1,2,18,0,52,1,211,1,14,0
4,0,0,1,0,2,1,0,3,1,18,0,52,1,211,0,45,1
1,36,0,0,0,1,2,0,5,2,17,0,41,1,211,0,9,1
1,88,0,0,0,1,4,0,5,6,21,1,43,2,47,1,90,1
2,78,0,0,0,1,1,0,5,3,18,0,34,1,211,1,72,2
5,0,3,6,0,1,1,0,1,3,27,1,33,3,49,1,42,2
4,12,0,0,1,1,2,0,3,2,18,0,34,1,211,1,66,0
4,180,0,0,0,1,1,0,3,1,28,0,49,1,211,1,64,1
3,168,0,0,0,1,2,0,3,2,10,0,52,1,211,1,31,1
1,3,0,0,0,1,1,1,3,3,27,0,46,1,211,1,41,2
3,125,0,0,0,1,1,0,5,3,10,1,35,5,37,0,31,2
3,205,0,0,0,1,1,1,1,3,10,0,59,1,37,0,31,2
4,0,0,0,0,4,1,1,5,1,20,0,48,1,211,1,64,1
1,1,0,0,15,1,1,0,3,3,27,1,34,3,49,1,84,2
4,57,0,0,0,1,1,0,1,3,27,1,39,3,28,1,41,2
4,46,0,0,0,1,2,0,3,2,24,0,20,1,211,1,41,1
4,60,0,0,0,1,2,0,3,2,13,0,35,1,211,1,41,1
5,18,0,0,0,1,1,0,1,3,27,1,27,3,49,1,41,2
5,196,0,0,0,1,2,0,1,2,13,0,26,1,211,1,17,1
5,0,997,997,0,1,1,0,3,3,27,1,21,3,49,1,42,2
2,60,0,0,0,1,2,0,1,2,13,0,34,1,211,1,18,1
7,60,0,0,0,1,2,1,5,2,10,0,47,1,211,1,42,1
4,24,0,0,0,1,2,0,1,2,13,0,25,1,211,1,65,1
2,37,0,0,0,1,1,0,3,1,10,0,48,1,211,1,18,1
1,60,0,0,0,1,1,0,1,3,10,0,29,1,211,1,52,2
2,37,0,0,0,1,1,0,5,1,18,0,57,1,211,1,45,1
2,108,0,0,0,1,1,0,1,3,10,0,33,1,211,1,13,2
1,0,0,0,0,3,1,0,5,1,5,0,66,1,211,1,1,1
1,48,0,0,0,1,1,0,5,1,13,0,41,1,211,1,52,1
2,12,0,0,1,1,1,0,3,3,27,0,29,1,211,1,41,2
2,12,0,0,1,1,1,0,1,3,27,1,51,3,40,0,41,2
1,12,0,0,1,1,2,0,1,3,27,1,30,3,30,1,1,2
1,0,0,0,0,4,2,1,1,2,17,0,56,1,211,1,16,1
2,0,997,997,0,1,1,1,1,3,27,1,44,3,49,1,41,2
1,48,0,0,0,1,2,0,3,2,20,0,56,1,211,1,47,0
0,0,0,0,0,3,1,0,5,3,10,0,35,1,211,1,42,2
3,0,0,0,0,4,1,0,1,1,10,0,50,1,211,1,20,1
4,12,0,0,1,1,1,0,1,3,27,1,36,3,49,1,41,2
4,30,0,0,0,1,2,1,6,2,10,0,27,1,211,1,41,1
2,15,0,0,0,1,1,0,1,3,27,0,30,1,211,1,41,2
1,24,0,0,0,1,1,0,1,3,27,1,24,3,49,1,42,2
1,120,0,0,0,1,2,0,3,2,10,0,39,1,211,1,47,1
6,0,0,0,0,3,2,0,3,2,20,0,36,1,211,1,20,1
1,36,0,0,0,1,1,0,1,1,27,0,36,1,211,1,41,1
2,96,0,0,0,1,1,0,1,3,10,0,21,1,211,0,41,2
2,24,0,0,0,1,1,1,3,3,27,0,30,1,211,1,41,2
2,0,2,28,0,1,1,0,6,1,18,0,42,1,211,1,88,1
1,168,0,0,0,1,1,0,1,3,10,0,21,1,211,1,42,2
2,30,0,0,0,1,1,0,1,1,27,0,29,1,211,1,41,1
2,18,0,0,0,1,1,1,5,1,27,0,23,1,211,1,41,1
2,144,0,0,0,1,1,0,5,1,28,0,32,1,211,1,15,1
2,18,0,0,0,1,2,0,3,2,27,0,38,1,211,1,41,1
2,37,0,0,0,1,1,0,3,3,13,0,37,1,211,1,88,2
4,0,0,0,1,1,2,1,3,2,12,0,52,1,211,1,22,1
2,6,0,0,0,1,1,1,1,3,27,1,52,3,32,1,41,2
2,6,0,0,0,1,1,0,3,3,27,0,40,1,211,1,41,2
2,30,0,0,0,1,1,0,1,3,27,0,31,1,211,1,41,2
3,0,1,13,0,1,2,1,6,2,27,1,41,3,39,0,31,1
2,46,0,0,0,1,1,0,3,3,27,1,41,3,49,1,84,2
2,0,17,2,0,1,1,0,3,3,10,0,25,1,211,1,84,2
3,3,0,0,0,1,1,0,5,3,18,1,47,3,49,1,71,2
1,30,0,0,0,1,1,1,1,3,27,1,36,3,40,1,41,2
1,0,0,23,0,1,1,0,5,3,27,1,32,3,40,1,31,2
1,24,0,0,0,1,1,0,6,3,27,1,36,3,49,1,41,2
2,24,0,0,0,1,2,0,3,2,10,0,43,1,211,1,15,1
4,9,0,0,0,1,1,0,5,1,29,0,39,1,211,1,42,1
0,37,0,0,0,1,1,0,3,3,10,0,40,1,211,0,42,2
0,77,0,0,0,1,1,0,1,3,10,0,55,1,211,1,42,2
4,57,0,0,0,1,1,0,1,3,27,1,49,3,49,1,42,2
4,30,0,0,0,1,2,0,3,2,13,0,26,1,211,1,65,1
5,60,0,0,0,1,1,0,1,3,10,0,18,1,211,1,41,2
3,6,0,0,0,2,1,0,6,3,18,0,47,1,211,0,31,2
1,140,0,0,0,1,2,0,3,2,13,0,39,1,211,1,8,1
1,12,0,0,1,1,2,1,6,2,17,0,33,1,211,0,56,1
0,48,0,0,0,1,1,0,3,1,13,0,31,1,211,1,42,1
4,67,1,0,0,1,1,0,1,3,27,1,40,3,40,1,41,2
7,46,0,0,0,1,2,0,3,2,10,0,33,1,211,1,42,1
1,6,0,0,0,1,1,1,3,1,30,0,20,1,211,0,9,1
4,0,0,1,0,1,1,0,3,1,11,0,21,1,211,1,45,1
3,0,4,12,0,1,1,0,1,3,12,0,22,1,211,1,42,2
2,24,0,0,0,1,1,0,3,1,10,0,28,1,211,1,45,1
5,24,0,0,0,1,1,0,1,3,27,1,41,3,49,1,41,2
4,70,0,0,0,1,2,0,5,2,13,0,39,1,211,1,17,1
5,70,0,0,0,1,2,0,1,2,13,0,22,1,211,1,17,1
2,12,0,0,1,1,1,0,1,3,27,1,41,3,40,1,45,2
2,0,997,997,0,1,1,0,5,1,11,0,29,1,211,0,45,1
2,0,3,22,0,1,1,0,3,3,18,1,38,3,40,1,35,2
5,36,0,0,0,1,1,0,3,1,10,0,22,1,211,1,45,1
5,40,0,0,0,1,1,0,1,3,27,1,61,3,49,1,41,2
8,4,0,0,0,2,1,0,1,3,27,0,25,1,211,1,41,2
2,18,0,0,0,1,1,0,3,1,18,0,40,1,211,1,25,1
8,24,0,0,0,1,1,0,3,3,10,1,26,3,49,0,41,2
5,15,0,0,0,1,1,1,1,3,27,0,26,1,211,1,41,2
5,48,0,0,0,1,1,0,3,1,10,0,23,1,211,1,45,1
8,8,0,0,0,1,1,0,1,3,27,1,19,3,49,0,41,2
8,30,0,0,0,1,1,0,1,3,27,1,39,3,49,1,41,2
8,10,0,0,0,1,1,0,1,3,27,1,37,3,49,1,41,2
8,10,0,0,0,1,1,0,1,3,27,1,28,3,40,1,41,2
1,41,0,0,0,1,2,0,1,2,13,0,26,1,211,1,8,1
1,0,997,997,0,1,2,0,6,2,10,0,37,1,211,1,8,1
1,0,997,997,0,1,2,0,3,2,35,0,30,1,211,0,8,1
3,30,0,0,0,1,2,0,3,3,10,0,23,1,211,0,4,2
4,0,0,0,0,4,2,0,3,2,17,0,64,1,211,1,22,1
8,16,0,0,0,1,1,0,1,3,27,1,32,3,40,1,41,2
8,8,0,0,0,1,1,0,1,3,27,1,24,3,49,0,41,2
3,0,1,26,0,1,1,1,5,1,18,0,37,1,211,1,95,1
8,17,0,0,0,1,1,1,1,3,27,1,31,3,49,1,41,2
2,0,0,1,0,1,2,1,5,2,18,0,57,1,211,1,45,1
1,180,0,0,0,1,1,0,3,1,10,0,30,1,211,1,80,1
1,120,0,0,0,1,1,0,5,1,28,0,40,1,211,1,9,1
3,37,0,0,0,1,1,0,5,1,6,0,30,1,211,1,79,0
5,120,0,0,0,1,2,0,5,2,10,0,31,1,211,1,33,1
5,120,0,0,0,1,2,0,1,2,10,0,41,1,211,1,33,1
1,36,0,0,0,1,2,0,1,2,13,0,25,1,211,1,52,1
5,105,0,0,0,1,2,0,3,2,13,0,38,1,211,1,33,1
5,85,0,0,0,1,2,0,3,2,10,0,28,1,211,1,33,1
7,61,0,0,0,1,1,0,6,1,28,0,27,1,211,0,33,1
5,37,0,0,0,1,2,0,3,2,10,0,42,1,211,1,33,1
3,0,1,23,0,1,1,0,1,3,27,1,23,3,49,1,42,2
5,110,0,0,0,1,2,0,1,2,10,0,28,1,211,1,33,1
2,210,0,0,0,1,1,0,1,3,10,1,43,3,49,1,72,2
3,560,0,0,0,1,2,0,3,3,13,0,29,1,211,1,4,2
3,46,0,0,0,1,1,0,1,3,10,1,32,3,49,0,74,2
1,36,0,0,0,1,2,0,6,2,24,0,53,1,211,0,7,1
8,27,0,0,0,1,1,0,1,3,27,1,34,3,49,1,41,2
4,168,0,0,0,1,3,0,1,6,5,0,21,1,211,1,64,1
1,0,997,997,0,1,2,0,1,2,12,0,23,1,211,1,90,1
4,10,0,0,0,1,1,0,1,3,10,1,42,3,49,1,70,2
3,57,0,0,0,1,2,0,5,3,10,0,33,1,211,0,4,2
3,18,0,0,0,1,1,0,3,1,13,0,32,1,211,1,39,1
1,0,0,0,26,1,1,0,1,3,27,1,19,3,49,1,84,2
2,29,0,0,0,1,2,0,5,2,13,0,47,1,211,1,51,1
3,84,0,0,0,1,1,0,3,1,28,0,35,1,211,0,39,1
2,30,0,0,0,1,1,0,5,1,24,0,27,1,211,1,13,1
2,30,0,0,0,1,1,0,1,3,27,1,28,3,49,1,70,2
1,8,0,0,0,1,1,0,1,3,27,1,45,3,49,1,84,2
1,75,0,0,0,1,2,0,3,2,10,0,40,1,211,1,37,1
2,120,0,0,0,1,2,0,3,2,10,0,38,1,211,1,89,1
3,0,0,0,5,1,1,0,3,3,27,1,38,3,49,1,79,2
2,33,0,0,0,1,1,0,3,1,10,0,35,1,211,1,89,1
2,0,0,0,0,4,1,1,1,3,30,1,48,3,49,1,70,2
8,135,0,0,0,1,2,0,1,3,10,1,34,5,28,0,30,2
6,9,0,0,0,1,2,0,3,2,12,0,59,1,211,1,42,1
9,72,0,0,0,1,1,0,5,3,10,0,29,1,211,1,77,2
3,0,997,997,0,1,2,0,3,2,18,0,24,1,211,1,44,1
1,1,0,0,28,1,1,0,1,3,27,1,40,3,49,1,84,2
1,1,0,0,19,1,1,0,1,3,27,1,32,3,49,1,84,2
2,0,997,997,0,2,1,0,6,3,18,0,37,1,211,1,73,2
1,0,0,0,0,3,1,0,1,3,10,0,34,1,211,1,31,2
2,60,0,0,0,1,2,1,1,2,10,0,49,1,211,1,15,1
3,96,0,0,0,1,1,0,6,1,28,0,25,1,211,1,31,1
4,50,0,0,0,1,3,0,1,6,5,0,29,1,211,1,64,1
